"","individual_id","dates","default"
"16686",407,2013-11-01,0
"16687",407,2013-12-01,0
"16688",407,2014-01-01,0
"16689",407,2014-02-01,0
"16690",407,2014-03-01,0
"16691",407,2014-04-01,0
"16692",407,2014-05-01,0
"16693",407,2014-06-01,0
"16694",407,2014-07-01,0
"16695",407,2014-08-01,0
"16696",407,2014-09-01,0
"16697",407,2014-10-01,0
"16698",407,2014-11-01,0
"16699",407,2014-12-01,0
"16700",407,2015-01-01,0
"16701",407,2015-02-01,0
"16702",407,2015-03-01,0
"16703",407,2015-04-01,0
"16704",407,2015-05-01,0
"16705",407,2015-06-01,0
"16706",407,2015-07-01,0
"16707",407,2015-08-01,0
"16708",407,2015-09-01,0
"16709",407,2015-10-01,0
"16710",407,2015-11-01,0
"16711",407,2015-12-01,0
"16712",407,2016-01-01,0
"16713",407,2016-02-01,0
"16714",407,2016-03-01,0
"16715",407,2016-04-01,0
"16716",407,2016-05-01,0
"16717",407,2016-06-01,0
"16718",407,2016-07-01,0
"16719",407,2016-08-01,0
"16720",407,2016-09-01,0
"16721",407,2016-10-01,0
"16722",407,2016-11-01,0
"16723",407,2016-12-01,0
"16724",407,2017-01-01,0
"16725",407,2017-02-01,0
"16726",407,2017-03-01,0
"16727",407,2017-04-01,0
"16728",407,2017-05-01,0
"16729",407,2017-06-01,0
"16730",407,2017-07-01,0
"16731",407,2017-08-01,0
"16732",407,2017-09-01,0
"16733",407,2017-10-01,0
"16734",407,2017-11-01,0
"16735",408,2013-01-01,0
"16736",408,2013-02-01,0
"16737",408,2013-03-01,0
"16738",408,2013-04-01,0
"16739",408,2013-05-01,0
"16740",408,2013-06-01,0
"16741",408,2013-07-01,0
"16742",408,2013-08-01,0
"16743",408,2013-09-01,0
"16744",408,2013-10-01,0
"16745",408,2013-11-01,0
"16746",408,2013-12-01,0
"16747",408,2014-01-01,0
"16748",408,2014-02-01,0
"16749",408,2014-03-01,0
"16750",408,2014-04-01,0
"16751",408,2014-05-01,0
"16752",408,2014-06-01,0
"16753",408,2014-07-01,0
"16754",408,2014-08-01,0
"16755",408,2014-09-01,0
"16756",408,2014-10-01,0
"16757",408,2014-11-01,0
"16758",408,2014-12-01,0
"16759",408,2015-01-01,0
"16760",408,2015-02-01,0
"16761",408,2015-03-01,0
"16762",408,2015-04-01,0
"16763",408,2015-05-01,0
"16764",408,2015-06-01,1
"16765",409,2013-01-01,0
"16766",409,2013-02-01,0
"16767",409,2013-03-01,0
"16768",409,2013-04-01,0
"16769",409,2013-05-01,0
"16770",409,2013-06-01,0
"16771",409,2013-07-01,0
"16772",409,2013-08-01,0
"16773",409,2013-09-01,0
"16774",409,2013-10-01,0
"16775",409,2013-11-01,0
"16776",409,2013-12-01,0
"16777",409,2014-01-01,0
"16778",409,2014-02-01,0
"16779",409,2014-03-01,0
"16780",409,2014-04-01,0
"16781",409,2014-05-01,0
"16782",409,2014-06-01,0
"16783",409,2014-07-01,0
"16784",409,2014-08-01,0
"16785",409,2014-09-01,0
"16786",409,2014-10-01,0
"16787",409,2014-11-01,0
"16788",409,2014-12-01,0
"16789",409,2015-01-01,0
"16790",409,2015-02-01,0
"16791",409,2015-03-01,0
"16792",409,2015-04-01,0
"16793",409,2015-05-01,0
"16794",409,2015-06-01,0
"16795",409,2015-07-01,0
"16796",409,2015-08-01,0
"16797",409,2015-09-01,0
"16798",409,2015-10-01,0
"16799",409,2015-11-01,0
"16800",409,2015-12-01,0
"16801",409,2016-01-01,0
"16802",409,2016-02-01,0
"16803",409,2016-03-01,0
"16804",409,2016-04-01,0
"16805",409,2016-05-01,0
"16806",409,2016-06-01,1
"16807",410,2013-01-01,0
"16808",410,2013-02-01,0
"16809",410,2013-03-01,0
"16810",410,2013-04-01,0
"16811",410,2013-05-01,0
"16812",410,2013-06-01,0
"16813",410,2013-07-01,0
"16814",410,2013-08-01,0
"16815",410,2013-09-01,0
"16816",410,2013-10-01,0
"16817",410,2013-11-01,0
"16818",410,2013-12-01,0
"16819",410,2014-01-01,0
"16820",410,2014-02-01,1
"16821",411,2013-01-01,0
"16822",411,2013-02-01,0
"16823",411,2013-03-01,0
"16824",411,2013-04-01,0
"16825",411,2013-05-01,0
"16826",411,2013-06-01,0
"16827",411,2013-07-01,0
"16828",411,2013-08-01,0
"16829",411,2013-09-01,0
"16830",411,2013-10-01,0
"16831",411,2013-11-01,0
"16832",411,2013-12-01,0
"16833",411,2014-01-01,0
"16834",411,2014-02-01,0
"16835",411,2014-03-01,0
"16836",411,2014-04-01,0
"16837",411,2014-05-01,0
"16838",411,2014-06-01,0
"16839",411,2014-07-01,0
"16840",411,2014-08-01,0
"16841",411,2014-09-01,0
"16842",411,2014-10-01,0
"16843",411,2014-11-01,0
"16844",411,2014-12-01,0
"16845",411,2015-01-01,0
"16846",411,2015-02-01,0
"16847",411,2015-03-01,0
"16848",411,2015-04-01,0
"16849",411,2015-05-01,0
"16850",411,2015-06-01,0
"16851",411,2015-07-01,0
"16852",411,2015-08-01,0
"16853",411,2015-09-01,0
"16854",411,2015-10-01,0
"16855",411,2015-11-01,0
"16856",411,2015-12-01,1
"16857",412,2013-01-01,0
"16858",412,2013-02-01,0
"16859",412,2013-03-01,0
"16860",412,2013-04-01,0
"16861",412,2013-05-01,0
"16862",412,2013-06-01,0
"16863",412,2013-07-01,0
"16864",412,2013-08-01,0
"16865",412,2013-09-01,0
"16866",412,2013-10-01,0
"16867",412,2013-11-01,0
"16868",412,2013-12-01,0
"16869",412,2014-01-01,0
"16870",412,2014-02-01,0
"16871",412,2014-03-01,0
"16872",412,2014-04-01,0
"16873",412,2014-05-01,0
"16874",412,2014-06-01,0
"16875",412,2014-07-01,0
"16876",412,2014-08-01,0
"16877",412,2014-09-01,0
"16878",412,2014-10-01,0
"16879",412,2014-11-01,0
"16880",412,2014-12-01,0
"16881",412,2015-01-01,0
"16882",412,2015-02-01,0
"16883",412,2015-03-01,0
"16884",412,2015-04-01,0
"16885",412,2015-05-01,0
"16886",412,2015-06-01,0
"16887",412,2015-07-01,0
"16888",412,2015-08-01,0
"16889",412,2015-09-01,0
"16890",412,2015-10-01,0
"16891",412,2015-11-01,0
"16892",412,2015-12-01,0
"16893",412,2016-01-01,0
"16894",412,2016-02-01,0
"16895",412,2016-03-01,0
"16896",412,2016-04-01,0
"16897",412,2016-05-01,0
"16898",412,2016-06-01,0
"16899",412,2016-07-01,0
"16900",412,2016-08-01,0
"16901",412,2016-09-01,0
"16902",412,2016-10-01,0
"16903",412,2016-11-01,0
"16904",412,2016-12-01,0
"16905",412,2017-01-01,0
"16906",412,2017-02-01,0
"16907",412,2017-03-01,0
"16908",412,2017-04-01,0
"16909",412,2017-05-01,0
"16910",412,2017-06-01,0
"16911",412,2017-07-01,0
"16912",412,2017-08-01,0
"16913",412,2017-09-01,0
"16914",412,2017-10-01,0
"16915",412,2017-11-01,0
"16916",413,2013-01-01,0
"16917",413,2013-02-01,0
"16918",413,2013-03-01,0
"16919",413,2013-04-01,0
"16920",413,2013-05-01,0
"16921",413,2013-06-01,0
"16922",413,2013-07-01,0
"16923",413,2013-08-01,0
"16924",413,2013-09-01,0
"16925",413,2013-10-01,0
"16926",413,2013-11-01,0
"16927",413,2013-12-01,0
"16928",413,2014-01-01,0
"16929",413,2014-02-01,0
"16930",413,2014-03-01,0
"16931",413,2014-04-01,0
"16932",413,2014-05-01,0
"16933",413,2014-06-01,0
"16934",413,2014-07-01,0
"16935",413,2014-08-01,0
"16936",413,2014-09-01,0
"16937",413,2014-10-01,0
"16938",413,2014-11-01,0
"16939",413,2014-12-01,0
"16940",413,2015-01-01,0
"16941",413,2015-02-01,0
"16942",413,2015-03-01,0
"16943",413,2015-04-01,0
"16944",413,2015-05-01,0
"16945",413,2015-06-01,0
"16946",413,2015-07-01,0
"16947",413,2015-08-01,0
"16948",413,2015-09-01,0
"16949",413,2015-10-01,0
"16950",413,2015-11-01,0
"16951",413,2015-12-01,0
"16952",413,2016-01-01,0
"16953",413,2016-02-01,0
"16954",413,2016-03-01,0
"16955",413,2016-04-01,0
"16956",413,2016-05-01,0
"16957",413,2016-06-01,0
"16958",413,2016-07-01,0
"16959",413,2016-08-01,0
"16960",413,2016-09-01,0
"16961",413,2016-10-01,0
"16962",413,2016-11-01,0
"16963",413,2016-12-01,0
"16964",413,2017-01-01,0
"16965",413,2017-02-01,0
"16966",413,2017-03-01,0
"16967",413,2017-04-01,0
"16968",413,2017-05-01,0
"16969",413,2017-06-01,0
"16970",413,2017-07-01,0
"16971",413,2017-08-01,0
"16972",413,2017-09-01,0
"16973",413,2017-10-01,0
"16974",413,2017-11-01,0
"16975",414,2013-01-01,0
"16976",414,2013-02-01,0
"16977",414,2013-03-01,0
"16978",414,2013-04-01,0
"16979",414,2013-05-01,0
"16980",414,2013-06-01,0
"16981",414,2013-07-01,0
"16982",414,2013-08-01,0
"16983",414,2013-09-01,0
"16984",414,2013-10-01,0
"16985",414,2013-11-01,0
"16986",414,2013-12-01,0
"16987",414,2014-01-01,0
"16988",414,2014-02-01,0
"16989",414,2014-03-01,0
"16990",414,2014-04-01,0
"16991",414,2014-05-01,0
"16992",414,2014-06-01,0
"16993",414,2014-07-01,0
"16994",414,2014-08-01,0
"16995",414,2014-09-01,0
"16996",414,2014-10-01,0
"16997",414,2014-11-01,0
"16998",414,2014-12-01,0
"16999",414,2015-01-01,0
"17000",414,2015-02-01,0
"17001",414,2015-03-01,0
"17002",414,2015-04-01,0
"17003",414,2015-05-01,0
"17004",414,2015-06-01,0
"17005",414,2015-07-01,0
"17006",414,2015-08-01,0
"17007",414,2015-09-01,0
"17008",414,2015-10-01,0
"17009",414,2015-11-01,0
"17010",414,2015-12-01,0
"17011",414,2016-01-01,0
"17012",414,2016-02-01,0
"17013",414,2016-03-01,0
"17014",414,2016-04-01,0
"17015",414,2016-05-01,0
"17016",414,2016-06-01,0
"17017",414,2016-07-01,0
"17018",414,2016-08-01,0
"17019",414,2016-09-01,1
"17020",415,2013-01-01,0
"17021",415,2013-02-01,0
"17022",415,2013-03-01,0
"17023",415,2013-04-01,0
"17024",415,2013-05-01,0
"17025",415,2013-06-01,0
"17026",415,2013-07-01,0
"17027",415,2013-08-01,0
"17028",415,2013-09-01,0
"17029",415,2013-10-01,0
"17030",415,2013-11-01,0
"17031",415,2013-12-01,0
"17032",415,2014-01-01,0
"17033",415,2014-02-01,0
"17034",415,2014-03-01,0
"17035",415,2014-04-01,0
"17036",415,2014-05-01,0
"17037",415,2014-06-01,0
"17038",415,2014-07-01,0
"17039",415,2014-08-01,0
"17040",415,2014-09-01,0
"17041",415,2014-10-01,0
"17042",415,2014-11-01,0
"17043",415,2014-12-01,0
"17044",415,2015-01-01,0
"17045",415,2015-02-01,0
"17046",415,2015-03-01,0
"17047",415,2015-04-01,0
"17048",415,2015-05-01,0
"17049",415,2015-06-01,0
"17050",415,2015-07-01,0
"17051",415,2015-08-01,0
"17052",415,2015-09-01,0
"17053",415,2015-10-01,0
"17054",415,2015-11-01,0
"17055",415,2015-12-01,0
"17056",415,2016-01-01,0
"17057",415,2016-02-01,0
"17058",415,2016-03-01,0
"17059",415,2016-04-01,0
"17060",415,2016-05-01,0
"17061",415,2016-06-01,0
"17062",415,2016-07-01,0
"17063",415,2016-08-01,0
"17064",415,2016-09-01,0
"17065",415,2016-10-01,0
"17066",415,2016-11-01,0
"17067",415,2016-12-01,0
"17068",415,2017-01-01,0
"17069",415,2017-02-01,0
"17070",415,2017-03-01,0
"17071",415,2017-04-01,0
"17072",415,2017-05-01,0
"17073",415,2017-06-01,0
"17074",415,2017-07-01,0
"17075",415,2017-08-01,0
"17076",415,2017-09-01,0
"17077",415,2017-10-01,0
"17078",415,2017-11-01,0
"17079",416,2013-01-01,0
"17080",416,2013-02-01,0
"17081",416,2013-03-01,0
"17082",416,2013-04-01,0
"17083",416,2013-05-01,0
"17084",416,2013-06-01,0
"17085",416,2013-07-01,0
"17086",416,2013-08-01,0
"17087",416,2013-09-01,0
"17088",416,2013-10-01,0
"17089",416,2013-11-01,0
"17090",416,2013-12-01,0
"17091",416,2014-01-01,0
"17092",416,2014-02-01,0
"17093",416,2014-03-01,0
"17094",416,2014-04-01,0
"17095",416,2014-05-01,0
"17096",416,2014-06-01,0
"17097",416,2014-07-01,0
"17098",416,2014-08-01,0
"17099",416,2014-09-01,0
"17100",416,2014-10-01,0
"17101",416,2014-11-01,0
"17102",416,2014-12-01,0
"17103",416,2015-01-01,0
"17104",416,2015-02-01,0
"17105",416,2015-03-01,0
"17106",416,2015-04-01,0
"17107",416,2015-05-01,0
"17108",416,2015-06-01,0
"17109",416,2015-07-01,0
"17110",416,2015-08-01,0
"17111",416,2015-09-01,0
"17112",416,2015-10-01,0
"17113",416,2015-11-01,0
"17114",416,2015-12-01,0
"17115",416,2016-01-01,0
"17116",416,2016-02-01,0
"17117",416,2016-03-01,0
"17118",416,2016-04-01,0
"17119",416,2016-05-01,0
"17120",416,2016-06-01,0
"17121",416,2016-07-01,0
"17122",416,2016-08-01,0
"17123",416,2016-09-01,0
"17124",416,2016-10-01,0
"17125",416,2016-11-01,0
"17126",416,2016-12-01,0
"17127",416,2017-01-01,0
"17128",416,2017-02-01,0
"17129",416,2017-03-01,0
"17130",416,2017-04-01,0
"17131",416,2017-05-01,0
"17132",416,2017-06-01,0
"17133",416,2017-07-01,0
"17134",416,2017-08-01,0
"17135",416,2017-09-01,0
"17136",416,2017-10-01,0
"17137",416,2017-11-01,0
"17138",417,2013-01-01,0
"17139",417,2013-02-01,0
"17140",417,2013-03-01,0
"17141",417,2013-04-01,0
"17142",417,2013-05-01,1
"17143",418,2013-01-01,0
"17144",418,2013-02-01,0
"17145",418,2013-03-01,0
"17146",418,2013-04-01,0
"17147",418,2013-05-01,0
"17148",418,2013-06-01,0
"17149",418,2013-07-01,0
"17150",418,2013-08-01,0
"17151",418,2013-09-01,0
"17152",418,2013-10-01,0
"17153",418,2013-11-01,0
"17154",418,2013-12-01,0
"17155",418,2014-01-01,0
"17156",418,2014-02-01,0
"17157",418,2014-03-01,0
"17158",418,2014-04-01,0
"17159",418,2014-05-01,0
"17160",418,2014-06-01,0
"17161",418,2014-07-01,0
"17162",418,2014-08-01,0
"17163",418,2014-09-01,0
"17164",418,2014-10-01,0
"17165",418,2014-11-01,0
"17166",418,2014-12-01,1
"17167",419,2013-01-01,0
"17168",419,2013-02-01,0
"17169",419,2013-03-01,0
"17170",419,2013-04-01,0
"17171",419,2013-05-01,0
"17172",419,2013-06-01,0
"17173",419,2013-07-01,0
"17174",419,2013-08-01,0
"17175",419,2013-09-01,0
"17176",419,2013-10-01,0
"17177",419,2013-11-01,0
"17178",419,2013-12-01,0
"17179",419,2014-01-01,0
"17180",419,2014-02-01,0
"17181",419,2014-03-01,0
"17182",419,2014-04-01,0
"17183",419,2014-05-01,0
"17184",419,2014-06-01,0
"17185",419,2014-07-01,1
"17186",420,2013-01-01,0
"17187",420,2013-02-01,0
"17188",420,2013-03-01,0
"17189",420,2013-04-01,0
"17190",420,2013-05-01,0
"17191",420,2013-06-01,0
"17192",420,2013-07-01,0
"17193",420,2013-08-01,0
"17194",420,2013-09-01,0
"17195",420,2013-10-01,0
"17196",420,2013-11-01,0
"17197",420,2013-12-01,0
"17198",420,2014-01-01,0
"17199",420,2014-02-01,0
"17200",420,2014-03-01,0
"17201",420,2014-04-01,0
"17202",420,2014-05-01,0
"17203",420,2014-06-01,0
"17204",420,2014-07-01,0
"17205",420,2014-08-01,0
"17206",420,2014-09-01,0
"17207",420,2014-10-01,0
"17208",420,2014-11-01,0
"17209",420,2014-12-01,0
"17210",420,2015-01-01,0
"17211",420,2015-02-01,0
"17212",420,2015-03-01,0
"17213",420,2015-04-01,0
"17214",420,2015-05-01,0
"17215",420,2015-06-01,0
"17216",420,2015-07-01,0
"17217",420,2015-08-01,0
"17218",420,2015-09-01,0
"17219",420,2015-10-01,0
"17220",420,2015-11-01,0
"17221",420,2015-12-01,0
"17222",420,2016-01-01,0
"17223",420,2016-02-01,0
"17224",420,2016-03-01,0
"17225",420,2016-04-01,0
"17226",420,2016-05-01,0
"17227",420,2016-06-01,0
"17228",420,2016-07-01,0
"17229",420,2016-08-01,0
"17230",420,2016-09-01,0
"17231",420,2016-10-01,0
"17232",420,2016-11-01,0
"17233",420,2016-12-01,0
"17234",420,2017-01-01,0
"17235",420,2017-02-01,0
"17236",420,2017-03-01,0
"17237",420,2017-04-01,0
"17238",420,2017-05-01,0
"17239",420,2017-06-01,0
"17240",420,2017-07-01,0
"17241",420,2017-08-01,0
"17242",420,2017-09-01,0
"17243",420,2017-10-01,0
"17244",420,2017-11-01,0
"17245",421,2013-01-01,0
"17246",421,2013-02-01,0
"17247",421,2013-03-01,0
"17248",421,2013-04-01,0
"17249",421,2013-05-01,0
"17250",421,2013-06-01,0
"17251",421,2013-07-01,0
"17252",421,2013-08-01,0
"17253",421,2013-09-01,0
"17254",421,2013-10-01,0
"17255",421,2013-11-01,0
"17256",421,2013-12-01,0
"17257",421,2014-01-01,0
"17258",421,2014-02-01,0
"17259",421,2014-03-01,0
"17260",421,2014-04-01,0
"17261",421,2014-05-01,0
"17262",421,2014-06-01,0
"17263",421,2014-07-01,0
"17264",421,2014-08-01,0
"17265",421,2014-09-01,0
"17266",421,2014-10-01,0
"17267",421,2014-11-01,0
"17268",421,2014-12-01,0
"17269",421,2015-01-01,0
"17270",421,2015-02-01,0
"17271",421,2015-03-01,0
"17272",421,2015-04-01,0
"17273",421,2015-05-01,0
"17274",421,2015-06-01,0
"17275",421,2015-07-01,0
"17276",421,2015-08-01,0
"17277",421,2015-09-01,0
"17278",421,2015-10-01,0
"17279",421,2015-11-01,0
"17280",421,2015-12-01,0
"17281",421,2016-01-01,0
"17282",421,2016-02-01,0
"17283",421,2016-03-01,0
"17284",421,2016-04-01,0
"17285",421,2016-05-01,0
"17286",421,2016-06-01,0
"17287",421,2016-07-01,0
"17288",421,2016-08-01,0
"17289",421,2016-09-01,0
"17290",421,2016-10-01,0
"17291",421,2016-11-01,0
"17292",421,2016-12-01,0
"17293",421,2017-01-01,0
"17294",421,2017-02-01,0
"17295",421,2017-03-01,0
"17296",421,2017-04-01,0
"17297",421,2017-05-01,0
"17298",421,2017-06-01,0
"17299",421,2017-07-01,0
"17300",421,2017-08-01,0
"17301",421,2017-09-01,0
"17302",421,2017-10-01,0
"17303",421,2017-11-01,0
"17304",422,2013-01-01,0
"17305",422,2013-02-01,0
"17306",422,2013-03-01,0
"17307",422,2013-04-01,0
"17308",422,2013-05-01,0
"17309",422,2013-06-01,0
"17310",422,2013-07-01,0
"17311",422,2013-08-01,0
"17312",422,2013-09-01,0
"17313",422,2013-10-01,0
"17314",422,2013-11-01,0
"17315",422,2013-12-01,0
"17316",422,2014-01-01,0
"17317",422,2014-02-01,0
"17318",422,2014-03-01,0
"17319",422,2014-04-01,0
"17320",422,2014-05-01,0
"17321",422,2014-06-01,0
"17322",422,2014-07-01,0
"17323",422,2014-08-01,0
"17324",422,2014-09-01,0
"17325",422,2014-10-01,0
"17326",422,2014-11-01,0
"17327",422,2014-12-01,0
"17328",422,2015-01-01,0
"17329",422,2015-02-01,0
"17330",422,2015-03-01,0
"17331",422,2015-04-01,0
"17332",422,2015-05-01,0
"17333",422,2015-06-01,0
"17334",422,2015-07-01,0
"17335",422,2015-08-01,0
"17336",422,2015-09-01,0
"17337",422,2015-10-01,0
"17338",422,2015-11-01,0
"17339",422,2015-12-01,1
"17340",423,2013-01-01,0
"17341",423,2013-02-01,0
"17342",423,2013-03-01,0
"17343",423,2013-04-01,0
"17344",423,2013-05-01,0
"17345",423,2013-06-01,0
"17346",423,2013-07-01,0
"17347",423,2013-08-01,0
"17348",423,2013-09-01,0
"17349",423,2013-10-01,0
"17350",423,2013-11-01,0
"17351",423,2013-12-01,0
"17352",423,2014-01-01,0
"17353",423,2014-02-01,0
"17354",423,2014-03-01,0
"17355",423,2014-04-01,0
"17356",423,2014-05-01,0
"17357",423,2014-06-01,0
"17358",423,2014-07-01,0
"17359",423,2014-08-01,0
"17360",423,2014-09-01,0
"17361",423,2014-10-01,1
"17362",424,2013-01-01,1
"17363",425,2013-01-01,0
"17364",425,2013-02-01,0
"17365",425,2013-03-01,0
"17366",425,2013-04-01,0
"17367",425,2013-05-01,0
"17368",425,2013-06-01,0
"17369",425,2013-07-01,0
"17370",425,2013-08-01,0
"17371",425,2013-09-01,0
"17372",425,2013-10-01,0
"17373",425,2013-11-01,0
"17374",425,2013-12-01,0
"17375",425,2014-01-01,0
"17376",425,2014-02-01,0
"17377",425,2014-03-01,0
"17378",425,2014-04-01,0
"17379",425,2014-05-01,0
"17380",425,2014-06-01,0
"17381",425,2014-07-01,0
"17382",425,2014-08-01,0
"17383",425,2014-09-01,0
"17384",425,2014-10-01,0
"17385",425,2014-11-01,0
"17386",425,2014-12-01,0
"17387",425,2015-01-01,0
"17388",425,2015-02-01,0
"17389",425,2015-03-01,0
"17390",425,2015-04-01,0
"17391",425,2015-05-01,0
"17392",425,2015-06-01,0
"17393",425,2015-07-01,0
"17394",425,2015-08-01,0
"17395",425,2015-09-01,0
"17396",425,2015-10-01,0
"17397",425,2015-11-01,0
"17398",425,2015-12-01,0
"17399",425,2016-01-01,0
"17400",425,2016-02-01,0
"17401",425,2016-03-01,0
"17402",425,2016-04-01,0
"17403",425,2016-05-01,0
"17404",425,2016-06-01,0
"17405",425,2016-07-01,0
"17406",425,2016-08-01,0
"17407",425,2016-09-01,0
"17408",425,2016-10-01,0
"17409",425,2016-11-01,0
"17410",425,2016-12-01,0
"17411",425,2017-01-01,0
"17412",425,2017-02-01,0
"17413",425,2017-03-01,0
"17414",425,2017-04-01,0
"17415",425,2017-05-01,0
"17416",425,2017-06-01,0
"17417",425,2017-07-01,0
"17418",425,2017-08-01,0
"17419",425,2017-09-01,0
"17420",425,2017-10-01,0
"17421",425,2017-11-01,0
"17422",426,2013-01-01,0
"17423",426,2013-02-01,0
"17424",426,2013-03-01,0
"17425",426,2013-04-01,0
"17426",426,2013-05-01,0
"17427",426,2013-06-01,0
"17428",426,2013-07-01,0
"17429",426,2013-08-01,0
"17430",426,2013-09-01,0
"17431",426,2013-10-01,1
"17432",427,2013-01-01,0
"17433",427,2013-02-01,0
"17434",427,2013-03-01,0
"17435",427,2013-04-01,0
"17436",427,2013-05-01,0
"17437",427,2013-06-01,0
"17438",427,2013-07-01,0
"17439",427,2013-08-01,0
"17440",427,2013-09-01,0
"17441",427,2013-10-01,0
"17442",427,2013-11-01,0
"17443",427,2013-12-01,0
"17444",427,2014-01-01,0
"17445",427,2014-02-01,0
"17446",427,2014-03-01,0
"17447",427,2014-04-01,0
"17448",427,2014-05-01,0
"17449",427,2014-06-01,0
"17450",427,2014-07-01,0
"17451",427,2014-08-01,0
"17452",427,2014-09-01,0
"17453",427,2014-10-01,0
"17454",427,2014-11-01,0
"17455",427,2014-12-01,0
"17456",427,2015-01-01,0
"17457",427,2015-02-01,0
"17458",427,2015-03-01,0
"17459",427,2015-04-01,0
"17460",427,2015-05-01,0
"17461",427,2015-06-01,1
"17462",428,2013-01-01,1
"17463",429,2013-01-01,0
"17464",429,2013-02-01,0
"17465",429,2013-03-01,0
"17466",429,2013-04-01,0
"17467",429,2013-05-01,0
"17468",429,2013-06-01,0
"17469",429,2013-07-01,0
"17470",429,2013-08-01,0
"17471",429,2013-09-01,0
"17472",429,2013-10-01,0
"17473",429,2013-11-01,0
"17474",429,2013-12-01,0
"17475",429,2014-01-01,0
"17476",429,2014-02-01,0
"17477",429,2014-03-01,0
"17478",429,2014-04-01,0
"17479",429,2014-05-01,0
"17480",429,2014-06-01,0
"17481",429,2014-07-01,0
"17482",429,2014-08-01,0
"17483",429,2014-09-01,0
"17484",429,2014-10-01,0
"17485",429,2014-11-01,0
"17486",429,2014-12-01,0
"17487",429,2015-01-01,0
"17488",429,2015-02-01,0
"17489",429,2015-03-01,0
"17490",429,2015-04-01,0
"17491",429,2015-05-01,0
"17492",429,2015-06-01,0
"17493",429,2015-07-01,0
"17494",429,2015-08-01,0
"17495",429,2015-09-01,0
"17496",429,2015-10-01,0
"17497",429,2015-11-01,0
"17498",429,2015-12-01,0
"17499",429,2016-01-01,0
"17500",429,2016-02-01,0
"17501",429,2016-03-01,0
"17502",429,2016-04-01,0
"17503",429,2016-05-01,0
"17504",429,2016-06-01,0
"17505",429,2016-07-01,0
"17506",429,2016-08-01,1
"17507",430,2013-01-01,0
"17508",430,2013-02-01,0
"17509",430,2013-03-01,0
"17510",430,2013-04-01,0
"17511",430,2013-05-01,0
"17512",430,2013-06-01,0
"17513",430,2013-07-01,0
"17514",430,2013-08-01,0
"17515",430,2013-09-01,0
"17516",430,2013-10-01,0
"17517",430,2013-11-01,0
"17518",430,2013-12-01,0
"17519",430,2014-01-01,0
"17520",430,2014-02-01,1
"17521",431,2013-01-01,0
"17522",431,2013-02-01,0
"17523",431,2013-03-01,0
"17524",431,2013-04-01,0
"17525",431,2013-05-01,0
"17526",431,2013-06-01,0
"17527",431,2013-07-01,0
"17528",431,2013-08-01,0
"17529",431,2013-09-01,0
"17530",431,2013-10-01,0
"17531",431,2013-11-01,0
"17532",431,2013-12-01,0
"17533",431,2014-01-01,0
"17534",431,2014-02-01,0
"17535",431,2014-03-01,0
"17536",431,2014-04-01,0
"17537",431,2014-05-01,0
"17538",431,2014-06-01,0
"17539",431,2014-07-01,0
"17540",431,2014-08-01,0
"17541",431,2014-09-01,0
"17542",431,2014-10-01,0
"17543",431,2014-11-01,0
"17544",431,2014-12-01,0
"17545",431,2015-01-01,0
"17546",431,2015-02-01,0
"17547",431,2015-03-01,0
"17548",431,2015-04-01,0
"17549",431,2015-05-01,0
"17550",431,2015-06-01,0
"17551",431,2015-07-01,0
"17552",431,2015-08-01,0
"17553",431,2015-09-01,0
"17554",431,2015-10-01,0
"17555",431,2015-11-01,0
"17556",431,2015-12-01,0
"17557",431,2016-01-01,0
"17558",431,2016-02-01,0
"17559",431,2016-03-01,0
"17560",431,2016-04-01,0
"17561",431,2016-05-01,0
"17562",431,2016-06-01,0
"17563",431,2016-07-01,0
"17564",431,2016-08-01,0
"17565",431,2016-09-01,0
"17566",431,2016-10-01,0
"17567",431,2016-11-01,0
"17568",431,2016-12-01,0
"17569",431,2017-01-01,0
"17570",431,2017-02-01,0
"17571",431,2017-03-01,0
"17572",431,2017-04-01,0
"17573",431,2017-05-01,0
"17574",431,2017-06-01,0
"17575",431,2017-07-01,0
"17576",431,2017-08-01,0
"17577",431,2017-09-01,0
"17578",431,2017-10-01,0
"17579",431,2017-11-01,0
"17580",432,2013-01-01,0
"17581",432,2013-02-01,0
"17582",432,2013-03-01,0
"17583",432,2013-04-01,0
"17584",432,2013-05-01,0
"17585",432,2013-06-01,0
"17586",432,2013-07-01,0
"17587",432,2013-08-01,0
"17588",432,2013-09-01,0
"17589",432,2013-10-01,0
"17590",432,2013-11-01,0
"17591",432,2013-12-01,0
"17592",432,2014-01-01,0
"17593",432,2014-02-01,0
"17594",432,2014-03-01,0
"17595",432,2014-04-01,0
"17596",432,2014-05-01,0
"17597",432,2014-06-01,0
"17598",432,2014-07-01,0
"17599",432,2014-08-01,0
"17600",432,2014-09-01,0
"17601",432,2014-10-01,0
"17602",432,2014-11-01,0
"17603",432,2014-12-01,0
"17604",432,2015-01-01,0
"17605",432,2015-02-01,0
"17606",432,2015-03-01,0
"17607",432,2015-04-01,0
"17608",432,2015-05-01,0
"17609",432,2015-06-01,0
"17610",432,2015-07-01,0
"17611",432,2015-08-01,0
"17612",432,2015-09-01,0
"17613",432,2015-10-01,0
"17614",432,2015-11-01,0
"17615",432,2015-12-01,0
"17616",432,2016-01-01,0
"17617",432,2016-02-01,0
